bandwidth,baseline_e2e_p99,baseline_effective_ttft_p99,baseline_tbt_p99,output,pd_e2e_p99,pd_effective_ttft_p99,pd_over_baseline_e2e_p99,pd_over_baseline_effective_ttft_p99,pd_over_baseline_tbt_p99,pd_tbt_p99,prompt,rate,split,status
25,6.786674847157979,0.1149886362322501,0.05226416968647189,128,5.617590617578074,0.15547447070178777,0.82773828776113,1.3520855259798523,0.823606708207981,0.04304512075269846,128,50,6:2,ok
25,8.633162019753765,0.1499867962374295,0.06662760113312537,128,5.910194382209297,0.4629128255946874,0.6845920844165817,3.086357180814071,0.6437451292649441,0.042891193704056925,128,100,2:6,ok
25,8.633162019753765,0.1499867962374295,0.06662760113312537,128,5.650817581480323,0.18484047617326263,0.6545478433684597,1.2323783213600994,0.6461041816833624,0.04304837170764343,128,100,4:4,ok
25,8.633162019753765,0.1499867962374295,0.06662760113312537,128,5.7061247609522665,0.17257959512365645,0.6609542074961564,1.1506319186287737,0.6542265405165841,0.04358954499224345,128,100,6:2,ok
25,11.715758907331187,0.11339437191781623,0.045458782129431996,256,11.043437173245838,0.16326385639600904,0.9426138981347046,1.4397880038908477,0.9387591672711907,0.04267484845698807,128,20,2:6,ok
25,11.715758907331187,0.11339437191781623,0.045458782129431996,256,11.034370727413133,0.14560462490972526,0.9418400305684276,1.2840551294314126,0.9398133371403128,0.0427227697353959,128,20,4:4,ok
25,11.715758907331187,0.11339437191781623,0.045458782129431996,256,11.039765162391092,0.10875909902689325,0.9423004732098841,0.9591225489190729,0.9430095142275782,0.042868064053252976,128,20,6:2,ok
25,12.791542149793047,0.11521212289901717,0.04971152085373035,256,11.107959248784725,0.19815779942829673,0.868383117430797,1.719938791527876,0.8610731999674536,0.042805258336770395,128,50,2:6,ok
25,12.791542149793047,0.11521212289901717,0.04971152085373035,256,11.110991215769413,0.169320378155506,0.8686201464730487,1.469640293877012,0.8633461406374888,0.042918249674288145,128,50,4:4,ok
25,12.791542149793047,0.11521212289901717,0.04971152085373035,256,11.185984554560239,0.16111119252605002,0.8744828749785432,1.398387500135408,0.870192221975339,0.043258578789481014,128,50,6:2,ok
25,14.560564242087162,0.14672442361558008,0.05652431671657868,256,11.395682263495864,0.42540683440763905,0.7826401555618814,2.8993593835625524,0.7611931872986571,0.043025924801371296,128,100,2:6,ok
25,14.560564242087162,0.14672442361558008,0.05652431671657868,256,11.212352210057665,0.18782177674793035,0.7700492936701226,1.2800989236803948,0.7651874791022444,0.04325169941633569,128,100,4:4,ok
25,14.560564242087162,0.14672442361558008,0.05652431671657868,256,11.451720591421122,0.17116476303879938,0.7864887926746712,1.1665730818425522,0.7829176174470094,0.04425388337156395,128,100,6:2,ok
25,3.052178329521225,0.11612847350935232,0.04589861482322159,64,2.862141706752575,0.1779352112367051,0.9377373789301297,1.5322272467688576,0.9289518632267059,0.0426376037595566,256,20,2:6,ok
25,3.052178329521225,0.11612847350935232,0.04589861482322159,64,2.81233934170704,0.12714458779939936,0.9214203883520112,1.0948614405851107,0.9293905928904376,0.04265774084340374,256,20,4:4,ok
25,3.052178329521225,0.11612847350935232,0.04589861482322159,64,2.799980396974497,0.11150633107263921,0.9173711673045367,0.9601980264009854,0.9304556011963435,0.04270662324942005,256,20,6:2,ok
25,3.5188177096878466,0.12783435205684907,0.053381478305698095,64,3.2337095158975524,0.5461955783109198,0.9189761399104741,4.272682338687975,0.7996167202465719,0.04268472260471584,256,50,2:6,ok
25,3.5188177096878466,0.12783435205684907,0.053381478305698095,64,2.866949232890579,0.17741108776691292,0.8147478697169867,1.3878201352952189,0.8004041049837939,0.042726754365984096,256,50,4:4,ok
25,3.5188177096878466,0.12783435205684907,0.053381478305698095,64,2.8572468319058713,0.16229145090052405,0.8119905796880102,1.2695449094023772,0.8023496089854727,0.04283060824564336,256,50,6:2,ok
25,5.295891351211472,0.19110757740125456,0.0805558020894639,64,11.067288288544681,1.2888329641640905,2.0897876400000093,6.744018116340947,2.06262249947226,0.16615620985276275,256,100,2:6,ok
25,5.295891351211472,0.19110757740125456,0.0805558020894639,64,3.1636680153481898,0.46856916678859495,0.5973815936810106,2.4518607433590907,0.5319487401475823,0.0428515574330683,256,100,4:4,ok
25,5.295891351211472,0.19110757740125456,0.0805558020894639,64,2.9254458825607754,0.21556877755289375,0.5523991503133008,1.1279970186649366,0.5349247101070446,0.043091289080146936,256,100,6:2,ok
25,5.982240922919441,0.11688506829630121,0.04602303925462703,128,5.582433366776646,0.16973255381858735,0.9331675936669428,1.4521320498211017,0.9267752111191759,0.04265301192155309,256,20,2:6,ok
25,5.982240922919441,0.11688506829630121,0.04602303925462703,128,5.529851213692339,0.11132908492554414,0.9243778853014953,0.9524662692015308,0.927166589921298,0.04267102436352658,256,20,4:4,ok
25,5.982240922919441,0.11688506829630121,0.04602303925462703,128,5.541500158407116,0.11158339040386424,0.9263251396606682,0.9546419575253416,0.9293483319140462,0.0427714347609023,256,20,6:2,ok
25,7.000520989968902,0.1249863316742168,0.05387044821116422,128,5.96918640703805,0.5456496543367659,0.8526774529483364,4.3656746063963965,0.7933679749799936,0.042739088408555975,256,50,2:6,ok
25,7.000520989968902,0.1249863316742168,0.05387044821116422,128,5.613033373543499,0.1801314893467257,0.801802234660314,1.44120950614222,0.7947787383159453,0.04281508686178357,256,50,4:4,ok
25,7.000520989968902,0.1249863316742168,0.05387044821116422,128,5.618957269317896,0.1600091639750461,0.8026484425043995,1.2802132987798867,0.7988749988938718,0.043035754255106196,256,50,6:2,ok
25,9.878071493591769,0.20678887289413667,0.07645227039595535,128,12.756570100923415,1.4874699653263095,1.2914028926799146,7.193181840532608,1.2446433510749957,0.09515581002291357,256,100,2:6,ok
25,9.878071493591769,0.20678887289413667,0.07645227039595535,128,5.9505325393405455,0.4915787808014387,0.6023982052773006,2.37720131611287,0.563068024714255,0.043047828876770694,256,100,4:4,ok
25,9.878071493591769,0.20678887289413667,0.07645227039595535,128,5.762110439591675,0.2469341361359273,0.5833234192858137,1.1941364768806615,0.5697689049885728,0.04356012638739376,256,100,6:2,ok
25,11.710941549654951,0.11753230477548232,0.045481774434887295,256,11.06507474572694,0.18912491501057394,0.9448492846463707,1.6091313394377178,0.9381547477726853,0.042668942623215855,256,20,2:6,ok
25,11.710941549654951,0.11753230477548232,0.045481774434887295,256,11.021173942207415,0.1343642203916325,0.9411005849083195,1.1432109720668167,0.9391113395944882,0.04271245011668136,256,20,4:4,ok
25,11.710941549654951,0.11753230477548232,0.045481774434887295,256,11.034582693265447,0.11145587590561673,0.9422455612538317,0.9482999258674185,0.941983279337015,0.042843071032241546,256,20,6:2,ok
25,12.89091365961638,0.11958133755912495,0.04999928113589094,256,11.33393262803006,0.4234174035026824,0.8792187215973756,3.5408318065796087,0.8558785765394697,0.0427933135665831,256,50,2:6,ok
25,12.89091365961638,0.11958133755912495,0.04999928113589094,256,11.112318749734868,0.17586568174552372,0.8620272420679264,1.4706783293720054,0.8579346275719955,0.04289611464018809,256,50,4:4,ok
25,12.89091365961638,0.11958133755912495,0.04999928113589094,256,11.150918340758215,0.14113077439854824,0.8650215675317815,1.18020735742957,0.8641921320641809,0.043208985366501966,256,50,6:2,ok
25,15.326258418138494,0.20133227893001912,0.0595085346535637,256,17.68718739481067,1.3758659950791372,1.1540447062981816,6.833807288087039,1.129229213892632,0.06719877580674619,256,100,2:6,ok
25,15.326258418138494,0.20133227893001912,0.0595085346535637,256,11.458435922421183,0.436284399316331,0.7476342633542068,2.1669868420253597,0.7262339202036944,0.04321711640703496,256,100,4:4,ok
25,15.326258418138494,0.20133227893001912,0.0595085346535637,256,11.4167464470627,0.24002393001026792,0.7449141294362542,1.1921780813582188,0.7384102115605833,0.04394170966319827,256,100,6:2,ok
25,3.435348181758316,0.14563333235345632,0.051475885626972084,64,3.1275257263350698,0.44311016868649117,0.9103955584305015,3.0426425154582737,0.8291999620344712,0.042683802407576035,512,20,2:6,ok
25,3.435348181758316,0.14563333235345632,0.051475885626972084,64,2.877193334702774,0.19178334565916266,0.8375259747994857,1.3168918307362418,0.8294458507654453,0.04269645974776862,512,20,4:4,ok
25,3.435348181758316,0.14563333235345632,0.051475885626972084,64,2.828041847670951,0.14023061809094836,0.8232184040872017,0.9629019388954486,0.8301901139398689,0.04273477135381161,512,20,6:2,ok
25,4.931996880696341,0.21235357439981714,0.07489944669449364,64,11.695354836320332,4.174655998617781,2.371322431710274,19.65898624695519,2.355944542012428,0.17645894263964307,512,50,2:6,ok
25,4.931996880696341,0.21235357439981714,0.07489944669449364,64,3.2712674929868566,0.5806707897681261,0.6632744448380494,2.734452628872849,0.5711129393548935,0.04277604315774742,512,50,4:4,ok
25,4.931996880696341,0.21235357439981714,0.07489944669449364,64,2.9736385226537423,0.27652282235640113,0.6029279001153584,1.3021811530036542,0.5727625153972965,0.0428995954906039,512,50,6:2,ok
25,11.416714750848836,1.0410915228254949,0.17640415510594765,64,12.964422163171298,3.053202989093068,1.1355650417916756,2.9326941216529705,1.1047055902193503,0.1948746562834617,512,100,2:6,ok
25,11.416714750848836,1.0410915228254949,0.17640415510594765,64,12.44050394378238,2.675250111475876,1.089674588117166,2.569658913574974,1.0604548912784513,0.18706864912394477,512,100,4:4,ok
25,11.416714750848836,1.0410915228254949,0.17640415510594765,64,7.919334509664286,1.3741412306926684,0.6936614150822574,1.3199043509289994,0.630059307920679,0.1111450798803855,512,100,6:2,ok
25,6.658267157422394,0.14644255133295012,0.050990866361368084,128,5.8166435018995255,0.4022994420912319,0.8735971934402397,2.7471485468493957,0.8369583222648028,0.042677229960639405,512,20,2:6,ok
25,6.658267157422394,0.14644255133295012,0.050990866361368084,128,5.622888424060788,0.20736529679814023,0.8444972680005183,1.4160180556174335,0.8373544698220876,0.04269742986779229,512,20,4:4,ok
25,6.658267157422394,0.14644255133295012,0.050990866361368084,128,5.574073874388904,0.14067020012078657,0.8371658485008564,0.9605828281491792,0.8395870920656118,0.042811273210247254,512,20,6:2,ok
25,8.965344880887132,0.19748412488983086,0.0691953284766975,128,12.449443062435794,1.5456556920972073,1.3886184221397075,7.826733885366592,1.344766531542882,0.09305156187457891,512,50,2:6,ok
25,8.965344880887132,0.19748412488983086,0.0691953284766975,128,5.898812582381363,0.4691282000540672,0.6579571294526338,2.375523603812593,0.6188068282469785,0.042818541744173017,512,50,4:4,ok
25,8.965344880887132,0.19748412488983086,0.0691953284766975,128,5.676922235605419,0.2177327468345664,0.6332073457327702,1.1025329097011292,0.6221312910390739,0.04304857903908061,512,50,6:2,ok
25,14.13519461980275,1.284613993257514,0.1096579070802631,128,14.435186274761445,4.479249347891228,1.0212230296807108,3.4868445863124866,0.9907096079862054,0.1086391421360752,512,100,2:6,ok
25,14.13519461980275,1.284613993257514,0.1096579070802631,128,13.867204140481793,4.087535462173567,0.9810409062960113,3.1819172791419055,0.9570159850364591,0.1049443699614545,512,100,4:4,ok
25,14.13519461980275,1.284613993257514,0.1096579070802631,128,12.695903342780076,2.255609358667397,0.8981767626314607,1.7558654743808608,0.8447561780882135,0.0926341944822755,512,100,6:2,ok
25,12.441336525862674,0.14684037574076028,0.048235625175139275,256,11.234108636695186,0.3579269118133117,0.9029663825379259,2.4375238077925836,0.8849143122864837,0.04268439507956697,512,20,2:6,ok
25,12.441336525862674,0.14684037574076028,0.048235625175139275,256,11.068867761465265,0.1832636266216982,0.8896847809281292,1.2480465655116646,0.8857787503501429,0.04272609178999276,512,20,4:4,ok
25,12.441336525862674,0.14684037574076028,0.048235625175139275,256,11.065117301968687,0.140159172412328,0.8893833294330441,0.9545002299624483,0.8885500846352341,0.04285976883180343,512,20,6:2,ok
25,14.62868496318644,0.1947406125700007,0.05677995500843526,256,17.56230666146509,1.9036329441627933,1.2005389893665221,9.775223149606356,1.178902086259575,0.06693800741716913,512,50,2:6,ok
25,14.62868496318644,0.1947406125700007,0.05677995500843526,256,11.390132905992967,0.45333507762283204,0.778616323658388,2.327891812807552,0.7556060382387597,0.04290327685529879,512,50,4:4,ok
25,14.62868496318644,0.1947406125700007,0.05677995500843526,256,11.257503038381754,0.23885639706712336,0.7695498991680815,1.2265361288275962,0.7612442068658964,0.043223411816277583,512,50,6:2,ok
25,19.50490104080427,1.486509682638674,0.07579251941394952,256,20.398996231891925,5.9720813959836,1.045839514346533,4.0175193379048,1.0177625390559693,0.0771387870001901,512,100,2:6,ok
25,19.50490104080427,1.486509682638674,0.07579251941394952,256,19.39405094559489,4.514977358480586,0.9943168081203037,3.0373010086729733,0.9695915048291436,0.07348778295336339,512,100,4:4,ok
25,19.50490104080427,1.486509682638674,0.07579251941394952,256,17.503503479476766,3.071917327691429,0.8973900171479682,2.066530318348502,0.8642561375871197,0.0655041500866968,512,100,6:2,ok
